sample_id,text,target
sms_3189,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",1
sms_3190,X2  &lt;#&gt; . Are you going to get that,0
sms_3191,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning,0
sms_3193,Is ur paper today in e morn or aft?,0
sms_3194,I will lick up every drop :) are you ready to use your mouth as well?,0
sms_3198,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.,0
sms_3199,7 lor... Change 2 suntec... Wat time u coming?,0
sms_3200,No de.am seeing in online shop so that i asked.,0
sms_3201,Just curious because my cuz asked what I was up to,0
sms_3202,Nice.nice.how is it working?,0
sms_3203,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,0
sms_3206,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",0
sms_3208,This phone has the weirdest auto correct.,0
sms_3209,Oops my phone died and I didn't even know. Yeah I like it better.,0
sms_3218,Come to mahal bus stop.. &lt;DECIMAL&gt;,0
sms_3219,Don know:)this week i'm going to tirunelvai da.,0
sms_3221,Its like that hotel dusk game i think. You solve puzzles in a area thing,0
sms_3222,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",1
sms_3223,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",0
sms_3226,I need... Coz i never go before,0
sms_3227,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",0
sms_3229,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",1
sms_3230,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,1
sms_3231,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?",0
sms_3232,No plm i will come da. On the way.,0
sms_3234,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),0
sms_3236,"Yes, princess. Toledo.",0
sms_3237,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me",0
sms_3238,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.,0
sms_3239,Good. No swimsuit allowed :),0
sms_3241,"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""....",0
sms_3242,Ok i've sent u da latest version of da project.,0
sms_3243,Good Morning my Dear........... Have a great &amp; successful day.,0
sms_3244,Pls accept me for one day. Or am begging you change the number.,0
sms_3247,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens",0
sms_3248,* You gonna ring this weekend or wot?,0
sms_3249,Also track down any lighters you can find,0
sms_3250,"Sorry, I can't help you on this.",0
sms_3252,"I‘ll leave around four, ok?",0
sms_3253,Come to medical college at 7pm ......forward it da,0
sms_3254,K:)k..its good:)when are you going?,0
sms_3256,HI ITS KATE CAN U GIVE ME A RING ASAP XXX,0
sms_3257,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar,0
sms_3259,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,0
sms_3261,I'm always looking for an excuse to be in the city.,0
sms_3262,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,0
sms_3263,O shore are you takin the bus,0
sms_3265,I will send them to your email. Do you mind  &lt;#&gt;  times per night?,0
sms_3266,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",1
sms_3267,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,0
sms_3268,Ok then i come n pick u at engin?,0
sms_3269,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.,0
sms_3270,Raviyog Peripherals bhayandar east,0
sms_3272,You have 1 new voicemail. Please call 08719181513.,1
sms_3273,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night",0
sms_3274,Just finished eating. Got u a plate. NOT leftovers this time.,0
sms_3276,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,0
sms_3277,Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(,0
sms_3282,I tot it's my group mate... Lucky i havent reply... Wat time do ü need to leave...,0
sms_3284,Hey tmr maybe can meet you at yck,0
sms_3285,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*,0
sms_3286,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?,0
sms_3287,Not to worry. I'm sure you'll get it.,0
sms_3290,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days,1
sms_3291,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,0
sms_3292,"I'm not smoking while people use ""wylie smokes too much"" to justify ruining my shit",0
sms_3294,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die,0
sms_3295,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)",0
sms_3297,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,0
sms_3298,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app,1
sms_3299,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only,1
sms_3300,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",0
sms_3302,RCT' THNQ Adrian for U text. Rgds Vatian,1
sms_3303,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,0
sms_3306,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,0
sms_3308,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!",0
sms_3309,But i'm surprised she still can guess right lor...,0
sms_3312,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN,0
sms_3315,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out,0
sms_3319,I'm freezing and craving ice. Fml,0
sms_3322,Yo im right by yo work,0
sms_3323,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,0
sms_3325,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.,0
sms_3327,Huh so fast... Dat means u havent finished painting?,0
sms_3328,what number do u live at? Is it 11?,0
sms_3331,Send me yetty's number pls.,0
sms_3332,How much it will cost approx . Per month.,0
sms_3333,Ok... The theory test? when are ü going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free,0
sms_3337,Then u go back urself lor...,0
sms_3338,I AM AT THE GAS STATION. GO THERE.,0
sms_3341,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome",0
sms_3342,Still i have not checked it da. . .,0
sms_3343,You will go to walmart. I.ll stay.,0
sms_3346,Reverse is cheating. That is not mathematics.,0
sms_3349,"Sorry, I'll call later",0
sms_3350,Oh is it! Which brand?,0
sms_3351,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,0
sms_3352,At what time are you coming.,0
sms_3353,Call him and say you not coming today ok and tell them not to fool me like this ok,0
sms_3354,I emailed yifeng my part oredi.. Can ü get it fr him..,0
sms_3355,R u sure they'll understand that! Wine * good idea just had a slurp!,0
sms_3357,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema.,0
sms_3359,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,0
sms_3360,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,1
sms_3363,No messages on her phone. I'm holding it now,0
sms_3364,Can... I'm free...,0
sms_3365,"Yo my trip got postponed, you still stocked up?",0
sms_3366,"Sorry, I'll call later",0
sms_3367,I am waiting for your call sir.,0
sms_3368,Hey what are you doing. Y no reply pa..,0
sms_3369,"Hey elaine, is today's meeting still on?",0
sms_3373,And now electricity just went out fml.,0
sms_3374,"Looks like you found something to do other than smoke, great job!",0
sms_3375,Also andros ice etc etc,0
sms_3376,:),0
sms_3377,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea",0
sms_3378,Yup. Wun believe wat? U really neva c e msg i sent shuhui?,0
sms_3381,Just finished. Missing you plenty,0
sms_3382,"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",1
sms_3384,K... Must book a not huh? so going for yoga basic on sunday?,0
sms_3386,Ok can...,0
sms_3387,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x",0
sms_3388,So u workin overtime nigpun?,0
sms_3390,O. Guess they both got screwd,0
sms_3393,What r u cooking me for dinner?,0
sms_3395,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.,0
sms_3396,Then i buy.,0
sms_3397,URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,1
sms_3398,Heehee that was so funny tho,0
sms_3403,"'An Amazing Quote'' - ""Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....""",0
sms_3405,Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...,0
sms_3406,"Jus chillaxin, what up",0
sms_3407,HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.,0
sms_3408,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING",0
sms_3410,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though!",0
sms_3413,No she didnt. I will search online and let you know.,0
sms_3414,Where do you need to go to get it?,0
sms_3415,No pic. Please re-send.,0
sms_3416,He remains a bro amongst bros,0
sms_3419,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,1
sms_3420,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,1
sms_3423,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,1
sms_3424,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out,1
sms_3426,True. Its easier with her here.,0
sms_3427,Sure but since my parents will be working on Tuesday I don't really need a cover story,0
sms_3429,Hi darlin did youPhone me? Im atHome if youwanna chat.,0
sms_3431,You've always been the brainy one.,0
sms_3432,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe,0
sms_3433,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,1
sms_3434,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",0
sms_3435,Sending you greetings of joy and happiness. Do have a gr8 evening,0
sms_3436,Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx,0
sms_3437,If india win or level series means this is record:),0
sms_3438,Then what about further plan?,0
sms_3440,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah",0
sms_3442,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,1
